player,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
Arnoldas Kulboka,0.1956124562986683,0.0738261591929562,-0.0096537871695497,-0.02503161809727409,0.2779938298291974,-0.21992603592366253,-0.07953634401020483,-0.004009750348018104,0.05076442371077899,0.13560839997034654,-0.07853438450675154,0.16002893972205395,0.2159086719101452,-0.074914485285193,-0.130899770146337,-0.006598451640264012,0.1328355918030955,-0.1570088449385772,-0.011004189478467324,0.19776466284937305,0.13942599062597263,0.09025993859344632,-0.10530723523894599,-0.09895831167029324,0.1094093283022554,-0.015307976754777361,0.2862424147850598,-0.010833198135103868,0.06545639928898346,0.012140801655461018,0.010456642726167056,-0.2740442207404389,0.06613993252045587,0.09946130551637064,-0.16365070491255965,0.11654432128891344,0.16881000351742437,-0.37230441550870835,0.02589393289261383,0.015289681679861585,-0.1847185458849973,0.002716136807047687,0.16308003457364706,0.034059092816012555,0.1925529215202314,0.23325931832506577,-0.2748032362500449,-0.29208597323467334,0.01631915252548628,-0.10061182582079385,0.05380293936018816,0.17703629790859418,0.10002201095531346,2.58941255010602e-4,-0.03698697661712324,0.24242984385250405,0.1914507737362409,-0.2825444489235772,0.08799118215016943,-0.1409515660895164,-0.09607406655803043,0.11679510905290316,0.03605378854620939,0.07060989981428173,-0.017817137437961917,-0.16720818595393303,-0.08113015172006542,0.16379715415122795,-0.24483981943905206,-0.08382644878452103,-0.30959636556666037,0.08223234257831358,-0.0758100235140582,0.2038394978914267,0.06613784165618451,-0.021041885503832954,-0.353329984244489,0.11752941748234583,0.07229763050795752,0.08049233026593085,0.027965567397039218,0.051515740598682434,-0.11202686954163389,-0.05125912784201524,-0.2522844079844682,0.07019892587641682,0.035020091779138486,-0.021625096986728473,0.09056379254834569,-0.019594023710497677,0.09575876242108748,-0.10032660636915224,-0.06296087152325412,-0.061907184956921955,0.1394341436893264,0.028508643282362345,0.04901011431108703,0.01960041379162263,0.06983845091390041,-0.04889204380897747
Artem Klimenko,0.14034999840217494,0.07093644811886113,0.15045650607143768,-0.028561439779267297,0.3721823459668618,-0.21397721015713186,0.055519125722856014,-0.00513174435331005,0.14040692742212396,0.014008159137090548,-0.0832236586282009,0.2474873929205013,0.2551928695534432,-0.1460263509089172,-0.06252079472112226,0.015285752491338874,-0.0028379223780252783,-0.03359438922165905,0.02094440660604724,0.08489905875336727,0.11847455257002344,0.008576989490724246,-0.1341367613366859,0.028803285780256926,0.10591867156802434,-0.05700319486899514,0.26994423833700787,0.026205330535449763,0.10792463739096682,-0.067090766349967,-0.04632429483813044,-0.2750559220158348,-0.03436624177696393,0.07955021650664922,-0.04505460585002454,0.13747135433146504,0.19966077428387757,-0.3022479135167408,0.013135786153784525,0.03704439654482771,-0.23616633807112372,0.05375170335868259,0.2050414484823346,-0.06428055281557303,0.21125882138553204,0.08045081314904035,-0.32240426701455716,-0.3154631019832097,0.0932336845433341,-0.06709651982975282,0.05989926426934246,0.14351050642458746,0.17682397099595637,-0.08440927380326868,0.046555328321006346,0.17888127864956233,0.11978859165774733,-0.27010934041319656,0.03725450353165635,-0.1471658003924547,-0.06436893814624256,0.1704821224109498,0.13116840251601444,-0.10818283870272719,-0.005909316794965316,-0.09784952585260916,0.02694443312017321,0.14355652972642655,-0.19369912457040708,-0.04361041918432489,-0.15737264650755697,0.048705525974185655,-0.03509190562701563,0.15423958758589507,-0.006557267577928039,0.02479375556817629,-0.19773479428186289,0.029319474312175256,0.07241738220126609,0.05037758789302443,-0.02812333153071885,-0.11910544546213955,-0.14567002260799683,-0.05348901769687744,-0.2137161239933949,0.12248519214157384,0.025926641149934197,-0.09931310387711427,0.07541672433037833,0.041081728002913154,0.10283137691761965,-0.16507207495815085,-0.05010696730112563,-0.0981324279349907,0.11949372651818901,-0.009473257559047397,0.03332340099348121,-0.01857820475030205,0.06609153056223642,-0.028077568788913786
Arturas Gudaitis,0.01548884308299768,0.02753295278875033,-0.09870642766163783,-0.0810145688572603,0.28284914961886076,-0.19083664056252192,0.044109653188245834,-0.08368973741676887,0.20709338791798598,0.17702672668448055,-0.0039411321947010495,-0.02811147669084727,0.04089352618407481,-0.16616475871132821,-0.04353552085451897,0.027059971221085236,0.04653408783283073,0.014894692504362164,-0.009919022137853754,0.06476337329292181,0.008186815440083515,-0.1171869102379258,-0.03625613360048061,-0.010060464700976551,0.16965269627552396,0.027575527116901283,-0.06493882966955732,-0.014292753142021953,0.20510435400032045,-0.07815081754302039,-0.020326317330325187,-0.37134024948353,-0.06659092417237444,0.17339124918372292,-0.06603563666337398,-0.012562197485430129,0.24863716468063116,-0.4129682587956598,0.028039626076440057,0.17281591135241817,-0.20361377751220666,-0.056707935781930584,0.08205258788749824,0.121977155644191,0.1693148067454231,0.24310112016920396,-0.3332900013787285,-0.17838562255184262,-0.06019272979829998,-0.22136154923913362,0.09852033339889504,0.14416929461562775,0.03289721563033097,-0.24283456006852924,-0.0027366990384149427,0.11564338717959934,0.21173478689280406,-0.45861343259044623,0.0697325375416651,-0.14736280993980852,-0.07298520884144268,0.04232092484853698,0.1484269763396769,-0.08935504258255708,0.008181266281399797,-0.14082864641465548,-0.09284960283206549,0.2820361422448085,-0.3231422354403488,-0.11691469163060604,-0.06122028840723413,0.10981973358150363,-0.10363918172359114,0.2610979081551374,0.051836333659722546,-0.02449448846266155,-0.2294227688557729,0.006110147375562505,0.06944775714539494,0.04222804014474511,1.8632630753818018e-4,0.07187500331854212,-0.03544635452690832,-0.02797191970465142,-0.2005332345652552,0.10677753900307242,0.10104359362605793,-0.06375608872221858,0.23862262503670958,0.0036014388655606086,0.18705423259434878,-0.22315089951454511,-0.010001976640483266,-0.07887286507288123,0.14695163132674677,-0.09124597995159923,0.04157816713248806,0.011786610539374659,-0.0054133756103717495,-0.0166494744941179
Ashton Hagans,0.06708400977392857,0.11894095232584934,-0.014709429982288061,0.007718477434344011,0.24763200700736254,-0.08996175531986203,-0.05347765145023789,0.028503870029421265,0.05523310244755887,0.2094646268555091,0.03568646100047819,0.005931393606167235,0.0874944285460302,-0.13719448010652738,-0.06965977377242288,-0.019423485330481088,0.11618068022827313,-0.0749906493443364,0.04620681886514262,0.14684534223521023,0.025170816974818048,0.012766517679080991,-0.006955535418402237,-0.09217853546787923,0.08044406474966515,0.08036787619680137,0.18499520333378325,-0.10516486107646673,0.081338063426522,-1.8057938897633911e-4,0.01945521709008671,-0.23394602033640644,-0.0918558807504297,0.10086712657618141,-0.0536442378934653,0.09216300237511497,0.09199435257051973,-0.2534762434761279,0.09501094091039629,0.03873962760579951,-0.08827433551958748,-0.07535676936862998,0.029213458731779048,0.10286736965118605,0.1600353062980409,0.07233035377059914,-0.08585136988636669,-0.12294812717497688,0.07016819212342339,-0.0848670164870498,0.0793654535928877,0.09464576635318821,-0.12496887860383865,-0.10373347899346952,0.022326655848435493,-0.06186808069723991,0.07964122452720106,-0.12127467417398194,0.12644125677583223,-0.04334185932925926,-0.13551226737020125,-0.06359156912585986,-0.11005587716895654,-0.01811873236599726,0.08440315036020593,-0.07513248721063069,-0.04022324901347071,0.13458345914524741,-0.16114645855612456,-0.005963561053311766,0.004978268529346345,0.00845096722399606,0.07877469999320333,0.01702139719103581,0.0735359493250659,-0.003941356067285809,-0.06170761379602023,0.18283081624577244,0.03587394315989226,0.15594990726132577,0.023277715472895914,0.10022720486092095,-0.20082066103381493,-0.12381432462071544,-0.13014774598896653,0.04683277495682316,-0.037117222565498556,0.019401851541133764,0.16315354157847395,0.02999885249406325,0.20923160855953332,-0.14932075143312065,-0.06731192228933779,-0.17678532551462686,0.04263955181531185,0.07499753021613213,-0.1906417350065268,-0.14407207503053127,0.0014727087576875029,-0.07418191946066192
Austin Rivers,0.10329601233760671,-0.026009686494572193,0.029738348188217068,-0.03170131916008497,0.18938923458281384,-0.17531346691345215,0.06487070353073943,-0.0019840343044265126,0.08595768450121147,0.03823356515471325,0.030730172529868566,0.15417722581624466,0.09851512047074171,-0.05638530908249132,-0.11296033937583048,-0.038202897403196864,0.07079610120373317,-0.03237883912396634,0.0999427005563697,0.06611647889130953,0.15292560880510292,-0.03632039149976967,-0.0014896884179080043,-0.037852980203112604,0.048402144357978155,0.007525572628928968,0.10913527817400658,0.024243212593320674,0.04835921479990164,-0.028672783295653797,-0.09653851411619178,-0.1724707812720896,0.040837005195085894,0.10986654748297352,-0.11405998691489755,0.08713053978838375,0.10389179282398278,-0.1815256587818848,-0.014973919195423317,0.030549532203447666,-0.1554022297641224,0.006923115910823855,0.1626727979044371,0.03265968314095963,0.14957711923041192,0.14987534351990975,-0.17448969577234594,-0.21581156282850678,0.009806445659208471,-0.05116363568770877,0.03985976457325383,0.2314599043262185,0.027954520640097843,0.030252140443436222,-0.08936950943149609,0.09126419702062959,0.22540147975122504,-0.11221273620427565,0.11739885406590099,-0.09189719280949041,-0.12977358023935784,0.02862600690965864,0.033160117416188815,-0.05353528559567654,-0.10820758765296748,-0.058701376208738644,-0.04620480804342333,0.11646385895138509,-0.24483974012354384,-0.058079450445632765,-0.18474350415756616,0.18893231578908276,0.0024290766641494764,0.15755252067406222,0.016742881544975767,0.07913594495295022,-0.3058335903990156,0.15643173734135504,-0.12228835399759125,0.11166461140129202,0.017320089340310804,-0.04562638053255502,-0.09070421936198109,-0.1351978550645805,-0.13630002104645889,-0.01689134631526574,-0.08609379806606414,0.0020143366421213394,0.11032494865347177,-0.0016075493290233995,0.08445167191491672,-0.11707681569696154,-0.04372612241543457,-0.04950640742459138,0.056786630886845324,0.028051288487149346,0.012867313900714843,-0.1023383853603208,0.05598268097966829,-7.001601628505182e-4
Bam Adebayo,0.13500849343428506,0.02271229471951196,-2.8807233798592137e-4,-0.006880108261689195,0.18093846728712182,-0.16967015994475076,-0.024907073698409568,0.03686923962131216,0.2052036282362498,0.1059940367519727,0.04329790683768531,0.16741710834496787,0.19680174655047766,-0.0536870455341954,-0.15857856890673092,-0.010699006751561357,0.09357340104042243,-0.007017785979971554,0.04397337352413498,0.2281767033326397,0.1540542522120738,0.08076027695352657,-0.08977271329509932,-0.07159710737437848,0.030020088038845053,0.04049565650690208,0.16831485897021228,-0.03758229250607549,0.17705955944024168,-0.05097954194130234,-0.016284571664544313,-0.19510459070760497,0.03152417642002727,0.1142357343253291,-0.19145098381262324,-0.011150917908076832,0.09743019781905156,-0.24273872905440438,0.037014061673616455,-0.02087697294090903,-0.12791665332790564,0.04460551790413421,0.12631931657284698,-0.04413682704637572,0.09108998582509083,0.20987425073742746,-0.13750519729305538,-0.27886711341727044,0.08799190591004549,-0.013583131025666844,0.03565751332556851,0.1523006444621194,0.16227298712604393,-0.02287628842926216,0.04761010192062786,0.049004960126410306,0.08378331529453718,-0.17626179840623263,0.10260673174313938,-0.17879085287892524,-0.10429069877352393,-0.015534774014854204,0.06773772249535191,-0.07372627865572615,-0.051297161013927985,-0.1091708996719825,-0.17148592878921345,0.05138178839827959,-0.10241781827667026,0.04586913817285162,-0.13053778717361908,0.11729914367314162,0.0406000496053171,0.028235059999127014,-0.08525046402987418,0.12981972433335176,-0.09406965949232171,0.08751551158369329,0.012469790617466465,-0.004145321284519613,0.07760594476257357,-0.045382924335499356,-0.16091091345425151,-0.08542623389486165,-0.08753870195281874,0.10734799981049413,-0.03897524579819106,-0.05168451536339444,0.0901379221104573,-0.0037649010032210577,0.11080280066397215,-0.0718346982599505,0.03511055009411565,-0.014344128488553366,0.09790143066837526,-0.034608866379993816,-0.15323398225960583,-0.042463842141604834,0.19901216361857502,-0.06833369047906727
Ben Bentil,0.09911440511265131,0.02752860859869025,0.021424002170100567,0.030305014979165348,0.3351768466022294,-0.24006465801544044,-0.02599344246949942,0.03677977403511031,0.16482298015707933,0.1817818305461858,-2.7174388212913674e-4,0.07753658507020442,0.11065108458913593,-0.15503635422788153,-0.03058860130521349,-0.08567097177982486,0.03189365506007541,-0.04282397682397835,0.12652294315247373,0.1821976461575263,0.303346484370662,0.005495231707880075,-0.09340059949938677,-0.05804325451676374,0.03498973500900362,0.06643832481090274,0.09239623559025915,-0.01937427825721956,0.09588168382076105,-0.08513565529983622,-0.0218679652565376,-0.32542734073099605,0.07884540164257632,0.12189654419726714,-0.06551222087722226,-0.10705048340158124,0.14190219789153447,-0.3235543497749802,0.033697721237112864,0.09509118291778892,-0.24118196495604888,-0.05247416697567905,0.10829855994239469,0.0012539467099578771,0.2295757954646248,0.35322826129271,-0.2959898734304205,-0.3829276651632927,-0.07184601855625072,-0.09203871594872404,0.06792768214628303,0.098739068675338,0.12237441065970411,-0.010504775795758488,0.004388868492481105,0.27001244233262023,0.2397448106561352,-0.23040132395564641,0.13546033246436656,-0.16411583988150397,-0.09661215335412321,0.14232135809016333,0.0453996921157858,-0.03926175198079603,-0.04910931002948712,-0.07222922231370191,-0.06336361044136814,0.11896959878948381,-0.29007992334282223,0.06600651175106045,-0.21171287598880187,0.10348327135973266,0.04247796097666644,0.0552469291547426,0.03027371346177702,0.042497538802879896,-0.33797100366451527,0.13505344646739345,-0.030669910991009547,0.07899732829126509,-0.03816960979467283,-0.005405754834819771,-0.20051471081518443,-0.12498498780854064,-0.23634906350369722,0.05370389097785301,-0.0842677813880062,-0.05188688017607868,0.06777382191097374,-0.015678233049742193,0.14164992633170395,-0.1451976984957648,-0.018558467304133908,-0.10637140266949591,0.11758027606428291,0.060776576287230835,0.013879038882974178,-0.014511675221417511,0.06396471508646248,0.031267447913732184
Ben McLemore,0.0929227630090839,0.04786615931655334,0.04200864611352564,-0.01956585944223585,0.1743669672077083,-0.13755610225303866,0.09813452287477312,0.017033248723169584,0.07510606408878508,0.06217870644763222,0.01007705059224628,0.10817065577087803,0.1572042168233023,-0.08284799954940926,-0.05889390819867883,-0.012371134447752213,0.04187586432901364,-0.09850971365499724,0.050849577966012575,0.16237191224197348,0.10511364284410081,0.03399456388270756,-0.13849049715808787,-0.12223480121115426,0.14144337939351795,0.029313418089247308,0.14699957407204398,-0.013108681146473788,0.02904844539070397,-0.012410912134435124,-0.0716765180095702,-0.19813896472420459,0.034740740823043195,0.068451840891023,-0.057657910231755434,0.10975405519807724,0.10311862266692635,-0.22201788716490142,-0.010511254290289427,0.038362283083740435,-0.19714730273622944,0.027621546861576585,0.10984797826674876,-0.03331995567257928,0.11794500229015734,0.08508869698445226,-0.10492719875872933,-0.1757340607269339,0.021079385950038644,-0.1178678274214551,0.05161607916405658,-0.037395104515070006,-0.03834204362044963,0.019053135145345654,0.05980347086340704,0.05073234877576043,0.03473869295643678,-0.06265957542457672,0.0321918068893167,-0.07333943331801644,-0.016303417633610966,0.06760481571934944,0.014285468661825517,-0.010632205826934733,0.006793744444444232,-0.0668015713488288,-0.019240008383450188,0.026191243989993476,-0.06540507130725376,0.043222776891734316,-0.07048690726744627,0.07572380361869732,0.052046325140880055,0.06786957662987342,0.04913048039113698,0.059798853629453363,-0.10021949776577249,0.004178204975901453,0.014794877739980068,-0.00908515620013108,6.927474375714713e-4,-0.005785295630481341,-0.03379748600354735,-0.010733964701646401,-0.06495611005429112,0.008555821013809957,-0.015557220947917382,-0.08929161381068089,-0.015927544247643446,0.03774727806994866,0.0259814059796026,-0.0204928085931575,-0.001968331866896871,0.005390859792644828,0.0038200048319762055,0.022720991461651106,0.033175399990886804,-0.027814320327481757,-0.04128454937770984,-0.06845363835701201
Ben Simmons,0.08216070337775144,4.910641649943034e-4,-0.00389556141472317,-0.04233522157697854,0.13954584241323614,-0.0794740611814888,0.11110877743297629,0.04675300679980167,0.06316191323448711,0.11902853457820045,0.06725598105664354,0.14914841836666,0.08699371113294432,-0.09531081974102074,-0.04839588238181861,0.023877914051001013,0.010066680358279588,0.07129486328954326,-0.02357760402461026,0.10729319296266766,0.12398959200449385,0.01811292957868396,-0.11074357446095695,-0.10024824309369466,0.05458960933260268,0.014451041773488417,0.08061908205707409,-0.012769767908772104,0.021437494683755973,0.03550050587206813,-0.04046422572458669,-0.18896720766219044,-0.040171101523705545,0.14346460225596191,-0.08440638639856785,-0.04360226385153454,0.157028208537717,-0.12528164730233152,0.05082446289255684,-0.027412329058953012,-0.11849741713795701,0.03207120753952485,-0.11045492686992915,-0.011506770021934265,0.1623978522593719,0.04662326011437627,-0.16556433648766258,-0.09850221339204462,0.14209788367716297,-0.13763148375697337,0.0230267989762234,0.1324627788657196,0.10728176415891735,0.11109446696053758,0.034967797868847836,0.11732254459461083,0.13110855103119393,-0.1379141087901487,0.02678690782499222,-0.07850854915352776,-0.10725021494217793,0.05751765049323043,0.051103997600605196,-0.02132466681885288,0.013193533213126498,-0.08709551626444045,0.07730757313887068,0.05624154464443138,-0.1630541592346181,0.02373887165257368,-0.10832672479384688,0.09600016489164724,0.05059661361971045,0.07177969378441704,-0.01673065631298344,0.047736273952267975,-0.2204339016617972,0.0998133861161683,0.0375688900544121,0.12884957147848924,0.007313223195876071,-0.05622704625544909,-0.09139939791175711,-0.08735048602281835,-0.219467392188911,0.042621960013950605,0.05673069113492847,-0.016363395948823477,0.11918689825585915,-0.09637282425276117,0.14290317521879908,-0.11770490366020403,-0.03292358683100504,-0.03603623205254941,0.10086084608425178,0.07667280041591285,0.05198078508386194,0.022660265600215054,0.1386214479726358,-0.00480962352262967
Bismack Biyombo,0.10928004153529353,0.032644045595871723,0.013641543442974092,0.0248948926968814,0.23412574769248592,-0.09661840393250165,0.05628457673294193,0.02504956026088099,0.1268727363305893,0.09411456124002796,0.006731044169690506,0.12437266488618061,0.16786200508388302,-0.10616726912837687,-0.0498568821008213,-0.050198918269099696,0.061019058223114916,-0.004096771653926136,-0.08159959224089709,0.15162169494484107,0.10291223748809694,-8.209905784340986e-5,-0.06738109411627506,-0.013008942878467105,0.03914799777868819,0.04510307568812373,0.16512182132986652,-0.05589318405231283,0.050787003396596204,-0.06375922898773896,-0.023235136198649833,-0.20819612794024278,-0.01731722129633675,0.06280871923294118,-0.08606260438496355,0.07454671449973914,0.13893867708158678,-0.13687332592809887,0.07684099846514747,-0.052381472387264226,-0.03887985963783899,0.04560833908166355,0.06202983667055895,0.058060341792986726,0.1420533144181371,0.14413465668255887,-0.17784473080802338,-0.22126405370675628,0.08022796023944566,-0.04224217568184026,0.07617516062226146,0.14204199195706896,0.11811419522163291,-0.023002102544379944,0.017030800286002637,0.2131241199084353,0.11437397866536378,-0.17998174861200758,0.09650681686661236,-0.006150807720640515,-0.04924979436599192,0.17818364718881138,0.106615851411334,-0.1774632566700175,-0.015481135069223292,-0.056647062935994814,-0.01746051382597128,0.10010762339217673,-0.23236840290407706,0.030202833239897826,-0.12278812181579128,0.06609963973737136,0.016525273047366524,0.0669002250614881,-0.027069409152403665,0.08211371474748774,-0.2558016777503052,0.03343146943583934,9.582192695115532e-4,0.004328720862440455,-0.014645968991321024,-0.024142152733361077,-0.10326850569161486,-0.012026770107172456,-0.16136400131963624,0.05539825061329599,-0.03225932463883218,-0.0934480463701215,0.013892473382488953,-0.00577938413480792,0.02390940378690369,-0.0644858566804721,-0.06444830420697106,-0.0863638554535245,0.0821659439201842,0.0961897808688172,0.09379972740488614,-0.05240010024006963,0.010875360663714154,-0.09733937692424963
Bobby Portis,0.18705043484153822,0.008768476208696639,0.1348841447923259,-0.13558264323485858,0.2322991804395769,-0.20066248608390072,-0.015503475334213535,0.048070506229060866,0.15868106651185335,0.02254337452187808,0.016451094337452808,0.12975299554265668,0.215445078698568,-0.1762763783200219,-0.1329677029886466,-0.039017183893106475,0.10981941489282497,0.0471285396119424,-0.07620413183786366,0.2977035318360861,0.20606565658352483,-0.11263798224449227,-0.12203627487110158,-0.04532041729005846,-0.011083605131506129,0.056298300103603274,0.1592566436790611,-0.09900205350448524,0.13542195898079681,-0.05674717969717503,-0.037305043164755906,-0.2803015628050772,-0.06549604020650734,0.10617547379112041,-0.30395930456979764,0.12417838441746418,0.24762122901942119,-0.31237980004269333,0.0737160014869412,-0.08418014058938722,-0.28217795741105317,-0.031382279008533194,0.04050701626034151,-0.02098027180595736,0.20596441802207519,0.04408991788704959,-0.250593040052593,-0.32498812924985493,0.10367152427204106,-0.08386335384199178,0.291113521965168,0.21384565320640286,0.3191908704472588,-0.0991182630275253,0.040904321148675815,0.46938504673854053,0.2895399322380025,-0.3381351488142794,0.2395379118952631,-0.13724393376863495,-0.17835060330014446,0.3679282552502483,0.2785997660135312,-0.011750488194919436,0.05415948165400733,-0.11550632507801058,-0.0077658906115105255,0.06550517187278289,-0.20522935380228124,0.0071923374578889985,-0.38620394453182005,0.17184170790629724,-0.016864667956497676,0.20908469687330594,-0.10277438512146853,0.07790527123277333,-0.4172970880654336,0.11433274923677839,0.13732197859667888,0.0190515910712542,0.02865194299952088,-0.10035458875252727,-0.2857225486825139,-0.08772059922415121,-0.3208372738719105,0.08525109509738008,-0.02273432330367183,-0.09730569962592489,0.1263785872735055,-0.0384679023589899,0.25735650267486354,-0.27442802183667364,-0.12042708562071179,-0.26225804643018913,0.29663388176477906,0.06619745432282155,0.002597294274841874,-0.03688654061339449,0.16491089679952187,-0.04170625529748528
Bogdan Bogdanovic,0.09901786218379936,0.059037770462245356,0.11716635971458296,-0.026952705661918406,0.344804589661635,-0.08755975952123211,0.06189725073579809,0.06148909851045336,0.11200384002631773,0.15995151308460945,0.055787039735287904,0.13781313022437014,0.145697150982185,-0.07841068422502089,-0.058900280281862366,0.06576128201739932,0.010357712255328238,0.005104600440403159,0.004794912773516331,0.11275054224581214,0.042432273302892266,-0.011562902518155442,-0.07185387038314917,-0.042947226722873676,0.15097596222351004,-0.08759817521438286,0.07999724890054702,0.02270563515833515,0.07851973770003945,0.060468215408981084,-0.016195479989140102,-0.22789819806339853,-0.12293503286019075,0.1875857149192726,-0.13955968459695858,0.1977515960730324,0.22685294315902804,-0.2190541082939022,0.043185474695420514,-0.0034569341918077585,-0.17441988885159052,-0.011313846498571221,0.0570404873513183,0.08573924781791081,0.16818522183584508,0.0018576303658460287,-0.23908215874288585,-0.14532076193331464,0.16404747707132608,-0.008574579897851459,0.10611852635530768,0.09883362771323773,0.11787333655973299,-0.027402002945192638,0.10741871219272395,0.2518168301891392,0.22466970559809837,-0.17389312977104482,0.2999215361514254,-0.2205315774120592,-0.1904990218674101,0.08319937722448417,0.14704158231361164,0.05375391486231579,0.1461716484454855,-0.09243306711979665,-0.0382680761308695,0.19297734527916727,-0.2414947507930505,0.09870056786263919,-0.1277559117509696,0.04717541221768337,0.018524590261447423,0.051203509329432184,0.07292480148863908,-0.011420262430620061,-0.3406784790309393,-0.01638964639241723,0.06940843803202316,-0.08944076467572391,0.010255377137581472,-0.025181077371748285,-0.12841506346464293,-0.1249882565079469,-0.32319555387055354,0.04449596325575259,-0.012249477127944412,-0.14747240077372756,0.060528950799088606,-0.009496475492440993,0.23262401086932316,-0.08838830508504611,-0.11978808595688538,-0.1314605592218849,0.1270236869086402,0.028979818100459236,0.10403345393003996,0.15151147397598047,0.08456625303426522,0.08770680922467569
Bojan Bogdanovic,0.01576162566521831,0.0626983983926795,0.01017840205849139,-0.1261259737053203,0.3359225437551079,-0.31829856317088445,0.049866782354044,-0.01378436311736747,0.2773308190509993,0.08618215452452116,-0.07146749109700636,0.06317272725502741,0.15343286460350114,-0.09381589196941235,0.02770304057869447,0.029262543303354656,0.015409453591334226,-0.029406872599168448,0.17080244797113314,0.21140975946482482,0.3058289595822101,-0.11239974424908579,-0.09891247114755934,-0.12040300133285939,0.16680730543595657,0.05324811935666066,0.21693242359216017,-0.07626945254862069,0.17171145720283887,-0.12832324259260516,-0.07002331294537315,-0.26090913751581085,0.11269864147423192,0.23618795331178627,-0.15740844090802916,0.03349162718493876,0.031112059303589873,-0.300648519995934,0.26300127492636666,0.07354630255411579,-0.13321656232405196,0.07726724445455886,0.1757041898811431,-0.06931424245967154,0.13972182403517783,0.2912863380889035,-0.2092938297431652,-0.49486741995390016,0.0018979181990907454,-0.04245555760605392,0.17643126509831472,0.22115987032861592,0.32662914676611904,-0.14851564868956732,0.07532891341980072,0.4070013228624306,0.3047450529064032,-0.3666210553921176,0.3214793618383231,-0.19631103011043763,-0.08998946760061378,0.24225852183946037,0.40970662535857233,-0.11866267041620059,0.07628536997454455,-0.26878371913137317,0.03744424310456608,0.31600339565640384,-0.3702704655550527,-0.11068360165698023,-0.16607490901098126,0.18072849328132562,-0.017872206782365844,0.031792353350122204,-0.2567249776074646,0.024104229626175068,-0.2878029830131046,-0.17495780642669795,0.15002800175744477,-0.10133783563425214,-4.009992030682367e-4,-0.1677257405454899,-0.05671662360152109,0.09976363325553242,-0.29006053022936434,0.14745922889074436,0.043203264134412556,-0.2499918394635188,0.21910962544915089,0.1257972784191803,0.259785029439501,-0.050914961390565505,0.0469220986002782,-0.005221524482065497,0.1987417193901349,0.06640443280980679,0.003513269279265497,0.06509942504345075,0.003162020970053744,-0.04609157987038797
Bojan Dubljevic,0.12962175414956462,0.011004819565709754,0.004214465159178818,-0.07167170391080996,0.05025759712266018,-0.245280391865345,-0.0012488928324499182,0.04560432077934236,0.19355931596914058,0.12144230385266502,-0.022477208727526336,0.15998119506043298,0.25339535947687897,-0.07730265875330009,-0.10645281740331712,-0.054141420619603566,-0.048186112926176514,-0.05519665673997714,0.08360234135497199,0.2198321909015938,0.15056179736739492,0.04019854288526214,-0.07467268724832242,-0.07244192184478965,0.039498866413287655,0.10112885919473809,0.17211431307391006,0.02442804654931732,-0.0074981682611967564,-0.10829533064902054,0.018945683076008073,-0.26902516529481285,0.05837062141502809,0.08972333907731425,-0.022532177033389028,0.10912364612637677,0.21066580781074556,-0.2265508440834857,0.1598149330465258,0.041101615846628144,-0.20185787226713744,0.08613416962772752,0.06137307350960165,0.05395527571015032,0.13995041702018518,0.255722012196389,-0.18622346882205026,-0.39737515301135523,-0.026550782137252073,-0.06854100235213244,0.10703298582483986,0.022892222002073994,0.06681536992845576,-0.0680287851839072,-0.037317067644039505,0.09970463666943001,0.14888127352473807,-0.3785020793720269,0.1310961335034581,-0.1862623638833446,-0.11041216891834842,0.12127535768755685,0.3311075079063175,-0.08463139693480758,-0.011958294315852127,-0.16479015265477837,0.003919594715560678,0.15156799956153158,-0.29921139954123466,-0.08444271569813375,-0.1130457554027011,0.07124526676508318,-0.10048600200764192,0.10889604311738367,-0.07342839087017587,-0.03394116548609471,-0.3216404943928094,-0.02966707429743839,0.07326668258838451,-0.03928390978795665,-0.023920933754262096,-0.06839285474642172,-0.06963898311809297,-0.027795170896212702,-0.24530894487904,0.18861228513428727,0.10683417189213763,-0.0818792860712166,0.1367965972413959,0.06664147836827068,0.1957534907724738,-0.0015211092463636453,-0.02823039943857666,-0.10373937668585298,0.2106398733552591,0.030811161002939357,0.03767985652061228,0.02501838127064602,0.04119733135680375,0.13830739081716198
